GFPipeID,PipeName,GFLocID,GF_LocID_Tag,LocID,Loc,GF_LocName,LocName,GF_FacilityType,GF_FacilityTypeGroup,ReportedFacilityType,LocSegment,LocZone,State,County,InterconnectingEntity,UpdatedTime
120,"Texas Eastern Transmission, LP",1200073713,"",0073713,73713,"","EQT - Jefferson, Greene Co., PA.","","",WHD,"",2,PA,GREENE,"",2026-03-23T09:41:40.296409
100,"Algonquin Gas Transmission, LLC",1000000041,"",0000041,00041,"","Peekskill (WESTCHESTER,NY)","","",LDC,"","",NY,WESTCHESTER,"",2026-03-23T09:41:40.296409
100,"Algonquin Gas Transmission, LLC",1000000810,"",0000810,00810,"","Middletown, (MIDDLESEX,CT)","","",END,"","",CT,MIDDLESEX,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073171,"",0073171,73171,"","East Cape Girardeau, IL","","",LDC,"",1,IL,ALEXANDER,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200070573,"",0070573,70573,"","Batesville, IN","","",LDC,"",2,IN,RIPLEY,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073247,"",0073247,73247,"","COLUMBIA UTILITIES - ADAIR CO., KY","","",LDC,"",2,KY,ADAIR,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200070034,"",0070034,70034,"","Philadelphia Gas Works - Levick St., PA","","",LDC,"",3,PA,MONTGOMERY,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200070309,"",0070309,70309,"","UGI CENTRAL - Pottsville Gas - Berks Co., PA","","",LDC,"",3,PA,BERKS,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073564,"",0073564,73564,"","Tanos Exploration II,LLC/Parmer Gathering","","",WHD,"",ETX,TX,NACOGDOCHES,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073113,"",0073113,73113,"","Enterprise Texas Pipeline LLC - Hidalgo County, TX","","",INT,"",STX,TX,HIDALGO,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073225,"",0073225,73225,"","Nat'l Gas  -Perry Co., OH","","",LDC,"",2,OH,PERRY,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073896,"",0073896,73896,"","Eastman Chemical/TXO-Callahan Rd., Harrison Co., TX","","",END,"",ETX,TX,HARRISON,"",2026-03-23T09:41:40.296409
100,"Algonquin Gas Transmission, LLC",1000099855,"",0099855,99855,"",SALEM LATERAL CUSTODY TRANSFER POINT,"","",STA,"","",MA,ESSEX,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200072908,"",0072908,72908,"","Duke Energy Ohio Inc. Springboro, Franklin, OH","","",LDC,"",2,OH,FRANKLIN,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200074537,"",0074537,74537,"",AH Medora LFG Rec.,"","",GTH,"",2,IN,JACKSON,"",2026-03-23T09:41:40.296409
100,"Algonquin Gas Transmission, LLC",1000000821,"",0000821,00821,"","Pinehills Meter - (PLYMOUTH,MA)","","",LDC,"","",MA,PLYMOUTH,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073734,"",0073734,73734,"","Mark West - Majorsville, Marshall Co., WVA","","",WHD,"",2,WV,MARSHALL,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200070051,"",0070051,70051,"","PEOPLES NAT - Somerset, PA","","",LDC,"",2,PA,SOMERSET,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073159,"",0073159,73159,"","Lafayette #2 - Macon Co., TN","","",LDC,"",1,TN,MACON,"",2026-03-23T09:41:40.296409
100,"Algonquin Gas Transmission, LLC",1000000043,"",0000043,00043,"","Ashland (MIDDLESEX,MA)","","",LDC,"","",MA,MIDDLESEX,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200079517,"",0079517,79517,"",KOSCIUSKO DISCHARGE PATH POINT,"","",STA,"",1,MS,ATTALA,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073881,"",0073881,73881,"","Texas Gas - Lebanon Lateral, Warren  Co., OH","","",INT,"",2,OH,WARREN,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200079664,"",0079664,79664,"","ETX/M1 24""  ILT POINT","","",STA,"",ZB,AR,PULASKI,"",2026-03-23T09:41:40.296409
100,"Algonquin Gas Transmission, LLC",1000000079,"",0000079,00079,"","SOUTHBURY (NEW HAVEN,CT)","","",LDC,"","",CT,NEW HAVEN,"",2026-03-23T09:41:40.296409
100,"Algonquin Gas Transmission, LLC",1000002630,"",0002630,02630,"","Neptune LNG -(ESSEX, MA)","","",LNG,"","",MA,ESSEX,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200072798,"",0072798,72798,"","Hamilton, OH","","",LDC,"",2,OH,BUTLER,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200070364,"",0070364,70364,"","Magnum Producing, LP - May, TX","","",WHD,"",STX,TX,KLEBERG,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200076890,"",0076890,76890,"","Louisiana Intrastate Gas - Iberville Psh.,LA - REC","","",INT,"",ELA,LA,IBERVILLE,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073882,"",0073882,73882,"",Sempra/Cameron -Gulf Market,"","",INT,"",WLA,LA,BEAUREGARD,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200071473,"",0071473,71473,"","Mississippi Gas - LeBlanc, LA","","",LDC,"",WLA,LA,ALLEN,"",2026-03-23T09:41:40.296409
100,"Algonquin Gas Transmission, LLC",1000000841,"",0000841,00841,"","Norwich Public Utilities-Oakland Heights, New London, CT","","",LDC,"","",CT,NEW LONDON,"",2026-03-23T09:41:40.296409
100,"Algonquin Gas Transmission, LLC",1000000037,"",0000037,00037,"","South Attleboro (BRISTOL, MA)","","",LDC,"","",MA,BRISTOL,"",2026-03-23T09:41:40.296409
100,"Algonquin Gas Transmission, LLC",1000080100,"",0080100,80100,"",KLEEN ENERGY LATERAL MAINLINE,"","",STA,"","",CT,MIDDLESEX,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200071963,"",0071963,71963,"","Scorpion Oil&Gas, LLC-#1 Faulkner - Pontotoc, MS","","",WHD,"",1,MS,PONTOTOC,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073887,"",0073887,73887,"","Alegacy/CNG Industrial Campus-Bus US 290-Waller Co.,TX","","",END,"",STX,TX,WALLER,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073639,"",0073639,73639,"",Southwestern Energy/Jebel Gathering,"","",WHD,"",ETX,TX,SAN AUGUSTINE,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200071512,"",0071512,71512,"","Cen Il Pub Serv -Broughton, IL","","",LDC,"",1,IL,HAMILTON,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073733,"",0073733,73733,"","CNX - McQuay III - Cone Gathering, Greene Co., PA.","","",WHD,"",2,PA,GREENE,"",2026-03-23T09:41:40.296409
100,"Algonquin Gas Transmission, LLC",1000000082,"",0000082,00082,"","Stonington (NEW LONDON,CT)","","",LDC,"","",CT,NEW LONDON,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200079663,"",0079663,79663,"","ELA/M1 (30"") ILT POINT","","",STA,"",ZB,MS,ATTALA,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073233,"",0073233,73233,"",Duke Energy Indiana,"","",END,"",2,OH,BUTLER,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200076609,"",0076609,76609,"","Williams Energy LLC - Lafourche Psh., LA-REC","","",WHD,"",ELA,LA,LAFOURCHE,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200070065,"",0070065,70065,"","Texas Gas Transmission - Lisbon, LA  (Delivery)","","",INT,"",ETX,LA,CLAIBORNE,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073686,"",0073686,73686,"",ETX-Enbridge/Zider - Shelby,"","",INT,"",ETX,TX,SHELBY,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200079263,"",0079263,79263,"",DENA VERMILLION PLANT DELIVERY POINT,"","",END,"",2,IN,VERMILLION,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200072525,"",0072525,72525,"","Howell Oil & Gas, Inc. - Gooch-Gant Fields CP, Harrison Co.,TX","","",WHD,"",ETX,TX,HARRISON,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073105,"",0073105,73105,"","Dayton Pwr & Lt - Clinton, OH CenterPoint Energy","","",LDC,"",2,OH,CLINTON,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200071256,"",0071256,71256,"","Liberty, KY","","",LDC,"",2,KY,CASEY,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200072910,"",0072910,72910,"","CW-DTI (I-O) & LEBANON, OH","","",INT,"",2,OH,WARREN,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073871,"",0073871,73871,"","Dominion Energy Transmission, Inc - TL 558/WV Rt. 2, MARSHALL CO.,","","",INT,"",2,WV,MARSHALL,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200070419,"",0070419,70419,"","Meadville, MS","","",LDC,"",ELA,MS,FRANKLIN,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200079980,"",0079980,79980,"",UNIONTOWN NORTH,"","",STA,"",2,PA,FAYETTE,"",2026-03-23T09:41:40.296409
100,"Algonquin Gas Transmission, LLC",1000000803,"",0000803,00803,"","FORE RIVER (NORFOLK,MA)","","",END,"","",MA,NORFOLK,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200074536,"",0074536,74536,"",AH Medora LFG Del.,"","",END,"",2,IN,JACKSON,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073136,"",0073136,73136,"","PECO Energy - MONTGOMERY CO., PA (Center Point)","","",LDC,"",3,PA,MONTGOMERY,"",2026-03-23T09:41:40.296409
100,"Algonquin Gas Transmission, LLC",1000000220,"",0000220,00220,"","Centerville-Transco (MORRIS,NJ)","","",INT,"","",NJ,MORRIS,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073640,"",0073640,73640,"",XTO Energy/Barfield Ward Gathering,"","",WHD,"",ETX,TX,NACOGDOCHES,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200070878,"",0070878,70878,"",LONG ISL. LIGHTING-(THRU70058),"","",LDC,"",3,NY,RICHMOND,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200079513,"",0079513,79513,"",ZONE M3 STORAGE POINT,"","",STR,"",3,PA,JUNIATA,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200070101,"",0070101,70101,"",Lawrenceburg Gas - TN,"","",LDC,"",1,TN,LAWRENCE,"",2026-03-23T09:41:40.296409
100,"Algonquin Gas Transmission, LLC",1000000013,"",0000013,00013,"","Rhode Island Energy- Portsmouth (NEWPORT,RI)","","",LDC,"","",RI,NEWPORT,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200076087,"",0076087,76087,"","Algonquin - Lambertville, NJ (Receipt)","","",INT,"",3,NJ,HUNTERDON,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200079968,"",0079968,79968,"",ELA CUSTODY TRANSFER POINT,"","",STA,"",ELA,MS,ATTALA,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200070215,"",0070215,70215,"","Texas Gas Transmission LLC - Lebanon, OH","","",INT,"",2,OH,WARREN,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200074902,"",0074902,74902,"","CMS - Gas City - Grant Co., IN","","",INT,"",2,IN,GRANT,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200079503,"",0079503,79503,"",WLA SERVICE POINT,"","",PPT,"",WLA,LA,CALCASIEU,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073609,"",0073609,73609,"","Williams - LMM Davis (Valley View Rd Interconnect)  Greene Co., PA","","",WHD,"",2,PA,GREENE,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073979,"",0073979,73979,"",New Generation Gas Gathering (Momentum - NG3) - Al Cormier Road -,"","",GTH,"",WLA,LA,BEAUREGARD,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200072848,"",0072848,72848,"","Ozark Gas - Greene Co., AR","","",INT,"",1,AR,GREENE,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200079926,"",0079926,79926,"","NEXUS FUEL - CLARKS MILL ROAD-JEFFERSON CO., OH","","","","","","","","",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200079544,"",0079544,79544,"",ETX/M1 ZONE BOUNDARY POINT,"","",STA,"",ZB,AR,PULASKI,"",2026-03-23T09:41:40.296409
100,"Algonquin Gas Transmission, LLC",1000000839,"",0000839,00839,"","Assonet, Bristol Co, MA","","",LDC,"","",MA,BRISTOL,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200071497,"",0071497,71497,"","GULF SOUTH PIPELINE COMPANY, LLC - Canton, MS","","",INT,"",ELA,MS,MADISON,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200071293,"",0071293,71293,"","Loretto, TN","","",LDC,"",1,TN,LAWRENCE,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073070,"",0073070,73070,"","Centana Gathering Co. MP 225,LA","","",WHD,"",ELA,LA,MAIN PASS,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073456,"",0073456,73456,"","XTO Energy - Anico #4 - Polk Co., TX (REC)","","",WHD,"",ETX,TX,POLK,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200072664,"",0072664,72664,"","Itawamba Gas -Itawamba Co., MS","","",LDC,"",1,MS,ITAWAMBA,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200071423,"",0071423,71423,"","New Jersey Natural - Montville, NJ","","",LDC,"",3,NJ,MORRIS,"",2026-03-23T09:41:40.296409
100,"Algonquin Gas Transmission, LLC",1000000078,"",0000078,00078,"","CROMWELL (MIDDLESEX,CT)","","",LDC,"","",CT,MIDDLESEX,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200070299,"",0070299,70299,"","Florence, AL","","",LDC,"",1,AL,LAUDERDALE,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073037,"",0073037,73037,"","Mississippi Valley - Clay Co., MS","","",LDC,"",1,MS,CLAY,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200079054,"",0079054,79054,"",STX TRANSFER POINT (PTR),"","",STA,"",STX,TX,LAVACA,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200071075,"",0071075,71075,"","Elizabethtown Gas Company - Perth Amboy, NJ","","",LDC,"",3,NJ,MIDDLESEX,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200071528,"",0071528,71528,"","UGI UTIL (Columbia Gas) - Lancaster, PA","","",INT,"",3,PA,LANCASTER,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200070030,"",0070030,70030,"","Philadelphia Gas Works - Point Breeze,PA","","",LDC,"",3,PA,PHILADELPHIA,"",2026-03-23T09:41:40.296409
100,"Algonquin Gas Transmission, LLC",1000000801,"",0000801,00801,"",Milford Power,"","",END,"","",MA,NORFOLK,"",2026-03-23T09:41:40.296409
100,"Algonquin Gas Transmission, LLC",1000000230,"",0000230,00230,"","Marathon (MIDDLESEX,MA)","","",STR,"","",MA,MIDDLESEX,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073560,"",0073560,73560,"",Gulf South Hinds/Raymond,"","",INT,"",ELA,MS,HINDS,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200076580,"",0076580,76580,"","Southcross Mississippi Pipeline, LP- Hinds, MS - DEL (B/D 76580)","","",INT,"",ELA,MS,HINDS,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200071993,"",0071993,71993,"","Cin Gas & Elec -Butler Co., OH","","",LDC,"",2,OH,BUTLER,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200072367,"",0072367,72367,"","Miss. Valley Gas - Hinds Co., MS","","",INT,"",ELA,MS,HINDS,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200070090,"",0070090,70090,"","Somerset Gas - Casey Co., KY","","",LDC,"",2,KY,CASEY,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200071219,"",0071219,71219,"",Columbia Gas of Pa. - York co. Pa.,"","",INT,"",3,PA,YORK,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073325,"",0073325,73325,"",ROLLING HILLS GENERATING LLC - (73325),"","",END,"",2,OH,VINTON,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200070069,"",0070069,70069,"","UGI Utilities, Inc. (Columbia Gas)  - Columbia, PA","","",LDC,"",3,PA,LANCASTER,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200079542,"",0079542,79542,"",WLA/ELA ZONE BOUNDARY POINT,"","",STA,"",ZB,LA,EVANGELINE,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200071438,"",0071438,71438,"","UGI CENTRAL - Dauphin Co. Gas - Annville, PA","","",LDC,"",3,PA,LEBANON,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200079983,"",0079983,79983,"","NEXUS FUEL-OHIO/BOLTZ RIDGE ROAD, MONROE CO., OH","","","","","","","","",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073251,"",0073251,73251,"",Attala Generating Company  LLC (DEL),"","",END,"",ELA,MS,ATTALA,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200070192,"",0070192,70192,"","Smith (Harvey Broyle)#2 Murphy-Bryceland, Bienville Psh., LA","","",WHD,"",ETX,LA,BIENVILLE,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200079592,"",0079592,79592,"",ETX DOWNSTREAM POINT,"","",STA,"",ETX,AR,NO COUNTY NAME,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073718,"",0073718,73718,"","Columbia-Marietta, Lancaster Co., PA","","",INT,"",3,PA,LANCASTER,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200072990,"",0072990,72990,"","MVG - Madison Co., MS","","",LDC,"",ELA,MS,MADISON,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200070398,"",0070398,70398,"","Bernie, MO","","",LDC,"",1,MO,STODDARD,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200074201,"",0074201,74201,"","Access Midstream Clarks Mill Road-Jefferson Co., OH","","",WHD,"",2,OH,JEFFERSON,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073465,"",0073465,73465,"","Greylock Pipeline, LLC, Jefferson IC  PA","","",WHD,"",2,PA,GREENE,"",2026-03-23T09:41:40.296409
100,"Algonquin Gas Transmission, LLC",1000000822,"",0000822,00822,"","Phelps Dodge (NEW LONDON,CT)","","",END,"","",CT,NEW LONDON,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073216,"",0073216,73216,"","Town of Shannon - Monroe Co., MS","","",LDC,"",1,MS,MONROE,"",2026-03-23T09:41:40.296409
100,"Algonquin Gas Transmission, LLC",1000099200,"",0099200,99200,"",NJ-NY MAINLINE,"","",INT,"","",NY,ROCKLAND,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073694,"",0073694,73694,"",Sweeny Plant-Conoco Pipeline,"","",END,"",STX,TX,BRAZORIA,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073628,"",0073628,73628,"","Acadian/False River - Baton Rouge, LA","","",INT,"",ELA,LA,WEST BATON ROUGE,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200079593,"",0079593,79593,"",WLA DOWNSTREAM POINT,"","",STA,"",WLA,LA,NO COUNTY NAME,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073910,"",0073910,73910,"",Phillips 66 Bayway,"","",END,"",3,NJ,UNION,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200070056,"",0070056,70056,"",Columbia Gas of  PA. -  (Uniontown),"","",INT,"",2,PA,FAYETTE,"",2026-03-23T09:41:40.296409
100,"Algonquin Gas Transmission, LLC",1000000066,"",0000066,00066,"","Dover (NORFOLK,MA)","","",LDC,"","",MA,NORFOLK,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073876,"",0073876,73876,"","Elliott Oil&Gas/Steindorf #1-FM 799-Bee Co.,TX","","",WHD,"",STX,TX,BEE,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073023,"",0073023,73023,"","UGI UTIL - Mt. Pleasant, Berks Co. , PA","","",LDC,"",3,PA,BERKS,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200070323,"",0070323,70323,"","PEOPLES NAT - Claysburg, PA","","",LDC,"",3,PA,BLAIR,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200070468,"",0070468,70468,"","Columbia Gas - Corwin, OH","","",INT,"",2,OH,WARREN,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073925,"",0073925,73925,"","CNX Rich Hill, Green Co. PA","","",WHD,"",2,PA,GREENE,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073569,"",0073569,73569,"",Midcontinent Express,"","",INT,"",ELA,MS,HINDS,"",2026-03-23T09:41:40.296409
100,"Algonquin Gas Transmission, LLC",1000000020,"",0000020,00020,"","Milford (WORCESTER,MA)","","",LDC,"","",MA,WORCESTER,"",2026-03-23T09:41:40.296409
100,"Algonquin Gas Transmission, LLC",1000000015,"",0000015,00015,"","Freetown (BRISTOL,MA)","","",LDC,"","",MA,BRISTOL,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200072999,"",0072999,72999,"","American Explorer - Shore Oil #1 - Lafourche Psh., La","","",WHD,"",ELA,LA,LAFOURCHE,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073809,"",0073809,73809,"","Monroe Pipeline, Reeds Road, Monroe Co, OH","","",WHD,"",2,OH,MONROE,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073200,"",0073200,73200,"",Columbia Gas - Franklin Co. PA (Delivery),"","",INT,"",3,PA,FRANKLIN,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073106,"",0073106,73106,"",Federal Bureau of Prison - Yazoo Co. MS,"","",END,"",ELA,MS,YAZOO,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073239,"",0073239,73239,"","Talen Energy Marketing, LLC - (Ironwood) Lebanon Co., PA.","","",END,"",3,PA,LEBANON,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200072499,"",0072499,72499,"","Noram - Bald Knob - White, AR","","",INT,"",1,AR,WHITE,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200072892,"",0072892,72892,"","Enterprise Texas Pipeline, LLC - Panola County, TX (REC)","","",INT,"",ETX,TX,PANOLA,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073191,"",0073191,73191,"","St Francis Pwr Plt -Dunkin, MO","","",END,"",1,MO,DUNKLIN,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073728,"",0073728,73728,"","EQT Morris III, Greene Co., PA","","",WHD,"",2,PA,GREENE,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073914,"",0073914,73914,"","DTM Rockland, Forgedale Rd, Berks Co, PA (Birdsboro)","","",END,"",3,PA,BERKS,"",2026-03-23T09:41:40.296409
100,"Algonquin Gas Transmission, LLC",1000099827,"",0099827,99827,"",BURRILLVILLE IN-LINE TRANSFER POINT,"","",STA,"","",RI,PROVIDENCE,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200072942,"",0072942,72942,"","Columbia Gas (N.W.L. Corp.) - Fayette Co., PA","","",INT,"",2,PA,FAYETTE,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073970,"",0073970,73970,"","Farmersville Interconnect,  Montgomery Co., OH","","",INT,"",2,OH,MONTGOMERY,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200079598,"",0079598,79598,"","MARKET ZONE 2 30"" DOWNSTREAM POINT","","",STA,"",2,PA,NO COUNTY NAME,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200079998,"",0079998,79998,"",HEAD OF STRATTON RIDGE EXTENSION - EXTENSION,"","",STA,"",WLA,LA,VERMILION-SOUTH,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073152,"",0073152,73152,"",COL GAS-WAYNESBURG - (73152),"","",INT,"",2,PA,GREENE,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073556,"",0073556,73556,"","Golden Pass Pipeline - Calcasieu Parish,  LA","","",INT,"",WLA,LA,CALCASIEU,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200070430,"",0070430,70430,"","Pulaski, TN","","",LDC,"",1,TN,LAWRENCE,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073461,"",0073461,73461,"","Universal Natural Gas/Interconnect - Montgomery Co., TX (DEL)","","",INT,"",STX,TX,MONTGOMERY,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200072614,"",0072614,72614,"","Transok - Ouachita Psh., LA","","",INT,"",ELA,LA,OUACHITA,"",2026-03-23T09:41:40.296409
100,"Algonquin Gas Transmission, LLC",1000000024,"",0000024,00024,"","Brockton (PLYMOUTH,MA)","","",LDC,"","",MA,PLYMOUTH,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073870,"",0073870,73870,"","Dominion East Ohio-Switzerland, Monroe Co., OH","","",INT,"",2,OH,MONROE,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073276,"",0073276,73276,"","Renuergy Minerals  Luker #2 Goliad Co., TX (Rec)","","",WHD,"",STX,TX,GOLIAD,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200074526,"",0074526,74526,"",Permian Highway Pipeline/Sheridan Interconnect - CR 255-Colorado C,"","",INT,"",STX,TX,COLORADO,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200070107,"",0070107,70107,"",Summit Utilities Arkansas Inc Cabot AR,"","",LDC,"",1,AR,LONOKE,"",2026-03-23T09:41:40.296409
